"vid_id","ad_view"
"VID_14403",3
"VID_9916",5
"VID_21763",9
"VID_19126",8
"VID_20631",4
"VID_9577",5
"VID_7170",5
"VID_1334",5
"VID_18537",3
"VID_4341",4
"VID_19408",5
"VID_18330",2
"VID_8528",6
"VID_11628",8
"VID_3444",4
"VID_6934",2
"VID_11638",11
"VID_12731",3
"VID_17261",3
"VID_8181",8
"VID_485",2
"VID_19748",2
"VID_17180",3
"VID_11171",2
"VID_4561",3
"VID_8483",5
"VID_12085",3
"VID_21003",3
"VID_17589",4
"VID_6507",4
"VID_15101",4
"VID_5576",4
"VID_2828",3
"VID_17756",4
"VID_17893",6
"VID_8745",14
"VID_23565",3
"VID_11642",11
"VID_10176",8
"VID_22978",6
"VID_5276",10
"VID_19178",4
"VID_8917",7
"VID_6830",9
"VID_12984",5
"VID_14382",4
"VID_23092",11
"VID_20337",2
"VID_8155",4
"VID_9254",2
"VID_14477",4
"VID_9412",4
"VID_21525",3
"VID_16779",11
"VID_6980",4
"VID_23676",7
"VID_4620",1
"VID_9444",3
"VID_19245",3
"VID_23079",5
"VID_19440",3
"VID_12843",3
"VID_10535",2
"VID_4454",6
"VID_19838",4
"VID_15979",3
"VID_5131",8
"VID_16914",2
"VID_3565",3
"VID_9250",5
"VID_9319",2
"VID_8579",2
"VID_12492",9
"VID_11274",8
"VID_344",4
"VID_12326",5
"VID_20844",14
"VID_12795",5
"VID_1880",5
"VID_9528",5
"VID_15000",3
"VID_13555",19
"VID_23007",7
"VID_21730",7
"VID_14800",8
"VID_20283",4
"VID_15092",3
"VID_11319",3
"VID_14250",5
"VID_15481",4
"VID_2275",5
"VID_19697",4
"VID_17907",4
"VID_3482",11
"VID_11970",2
"VID_447",2
"VID_15075",5
"VID_16514",3
"VID_8305",8
"VID_12219",4
"VID_14358",8
"VID_771",7
"VID_11177",5
"VID_16404",2
"VID_1384",2
"VID_7461",3
"VID_6715",4
"VID_3756",16
"VID_11198",2
"VID_21752",5
"VID_60",2
"VID_529",3
"VID_19721",3
"VID_15164",4
"VID_6683",6
"VID_11137",2
"VID_20212",1
"VID_12844",9
"VID_6439",7
"VID_8543",5
"VID_18672",8
"VID_18178",7
"VID_23567",3
"VID_5316",7
"VID_14029",8
"VID_17924",5
"VID_17516",5
"VID_10619",7
"VID_13580",9
"VID_13923",2
"VID_10723",4
"VID_15057",3
"VID_17841",3
"VID_22968",3
"VID_791",5
"VID_617",4
"VID_4383",2
"VID_23611",5
"VID_20396",5
"VID_2123",4
"VID_5815",6
"VID_3671",5
"VID_802",2
"VID_17002",2
"VID_10565",5
"VID_6828",3
"VID_6426",9
"VID_16005",2
"VID_8947",7
"VID_149",4
"VID_9661",2
"VID_3674",5
"VID_9102",1
"VID_23375",3
"VID_6236",12
"VID_9935",2
"VID_15403",2
"VID_2985",5
"VID_13620",4
"VID_2093",4
"VID_3067",5
"VID_6724",6
"VID_10706",6
"VID_12871",3
"VID_2523",7
"VID_17781",2
"VID_15348",5
"VID_262",10
"VID_11547",5
"VID_1121",11
"VID_402",3
"VID_8223",4
"VID_22197",2
"VID_10907",10
"VID_7503",3
"VID_5978",5
"VID_5952",5
"VID_916",3
"VID_16769",6
"VID_2954",6
"VID_4046",5
"VID_17053",5
"VID_5404",5
"VID_7077",10
"VID_84",4
"VID_17087",3
"VID_5579",7
"VID_14726",10
"VID_17621",2
"VID_5885",4
"VID_20203",4
"VID_7701",6
"VID_20099",5
"VID_3236",6
"VID_19013",3
"VID_21688",2
"VID_13544",5
"VID_15586",3
"VID_6249",12
"VID_3969",8
"VID_2728",7
"VID_12235",3
"VID_16067",2
"VID_15083",2
"VID_21143",18
"VID_7389",3
"VID_7405",3
"VID_19975",5
"VID_13595",7
"VID_19444",3
"VID_17191",2
"VID_13991",2
"VID_12365",5
"VID_2629",8
"VID_9543",2
"VID_17398",5
"VID_16943",4
"VID_3972",9
"VID_18675",4
"VID_3624",4
"VID_5407",6
"VID_15170",3
"VID_8886",3
"VID_10579",4
"VID_6658",5
"VID_22386",9
"VID_18513",8
"VID_19074",5
"VID_8524",10
"VID_12135",2
"VID_1718",4
"VID_7412",2
"VID_8309",3
"VID_182",2
"VID_13436",4
"VID_16904",3
"VID_13214",3
"VID_294",2
"VID_8478",5
"VID_10481",5
"VID_18958",12
"VID_12424",11
"VID_9387",4
"VID_10460",3
"VID_7164",7
"VID_4706",4
"VID_14480",5
"VID_1446",8
"VID_1995",3
"VID_2425",6
"VID_22544",2
"VID_11975",5
"VID_675",3
"VID_19755",5
"VID_10646",6
"VID_2549",3
"VID_5480",8
"VID_4514",8
"VID_10899",3
"VID_3573",2
"VID_5753",4
"VID_23596",2
"VID_16203",5
"VID_2463",4
"VID_21807",18
"VID_16103",6
"VID_21266",3
"VID_5365",13
"VID_7497",3
"VID_13829",6
"VID_18382",3
"VID_5014",4
"VID_19879",3
"VID_20333",13
"VID_23578",5
"VID_2338",2
"VID_8743",2
"VID_15709",4
"VID_16774",5
"VID_2756",5
"VID_20158",2
"VID_15226",4
"VID_15620",4
"VID_15878",3
"VID_13221",4
"VID_9764",4
"VID_1130",7
"VID_13049",10
"VID_1953",7
"VID_10645",5
"VID_3810",11
"VID_3280",2
"VID_4655",3
"VID_20083",3
"VID_22404",14
"VID_2978",2
"VID_22782",4
"VID_18288",2
"VID_20440",4
"VID_6156",5
"VID_15748",18
"VID_8635",4
"VID_23031",3
"VID_7806",4
"VID_11158",2
"VID_3708",5
"VID_21878",7
"VID_23630",6
"VID_13965",15
"VID_21867",4
"VID_21630",5
"VID_10037",5
"VID_5425",4
"VID_6579",10
"VID_5783",6
"VID_19091",7
"VID_250",4
"VID_13899",2
"VID_20798",4
"VID_1969",3
"VID_4460",3
"VID_21761",5
"VID_13914",2
"VID_5083",4
"VID_12574",7
"VID_11835",6
"VID_16824",2
"VID_22797",2
"VID_7920",3
"VID_17282",2
"VID_16013",3
"VID_11445",5
"VID_11855",2
"VID_11652",3
"VID_14294",4
"VID_4043",4
"VID_4360",8
"VID_9338",1
"VID_3401",7
"VID_656",4
"VID_17280",2
"VID_1791",5
"VID_9731",2
"VID_16630",5
"VID_17694",2
"VID_14683",3
"VID_1854",4
"VID_2142",2
"VID_4338",3
"VID_17744",6
"VID_2867",4
"VID_20972",3
"VID_22792",6
"VID_4274",13
"VID_20146",4
"VID_18434",7
"VID_9708",1
"VID_5536",3
"VID_22983",2
"VID_17625",5
"VID_16869",2
"VID_22047",8
"VID_3140",9
"VID_3813",6
"VID_3999",8
"VID_20787",3
"VID_11409",3
"VID_20163",5
"VID_22369",6
"VID_7500",2
"VID_7724",3
"VID_20622",3
"VID_18177",3
"VID_4787",7
"VID_2530",3
"VID_23542",3
"VID_6939",6
"VID_19746",4
"VID_19366",3
"VID_7090",2
"VID_12786",5
"VID_10466",2
"VID_21665",3
"VID_4258",7
"VID_19098",2
"VID_17372",4
"VID_19771",7
"VID_1521",5
"VID_19360",3
"VID_10218",6
"VID_4273",5
"VID_19121",3
"VID_4504",3
"VID_7872",2
"VID_8376",3
"VID_13006",4
"VID_9889",4
"VID_11601",3
"VID_12677",4
"VID_3941",7
"VID_14479",12
"VID_10233",6
"VID_22319",4
"VID_6651",8
"VID_11533",4
"VID_8788",5
"VID_21046",2
"VID_3618",3
"VID_7785",4
"VID_12889",5
"VID_15641",2
"VID_10320",4
"VID_3075",2
"VID_10421",5
"VID_21437",5
"VID_3389",4
"VID_22527",3
"VID_476",2
"VID_6802",4
"VID_6450",3
"VID_10408",8
"VID_20323",3
"VID_19756",4
"VID_19544",4
"VID_29",4
"VID_15618",4
"VID_23702",15
"VID_15624",2
"VID_19539",4
"VID_9836",3
"VID_19666",4
"VID_6113",15
"VID_12918",2
"VID_20877",25
"VID_15887",7
"VID_8281",6
"VID_10546",7
"VID_16654",7
"VID_23331",4
"VID_13612",5
"VID_14676",3
"VID_10086",2
"VID_19352",9
"VID_10072",9
"VID_10685",6
"VID_11811",4
"VID_13370",8
"VID_15195",4
"VID_8548",3
"VID_20518",3
"VID_19090",7
"VID_6508",3
"VID_20863",9
"VID_2418",1
"VID_17359",7
"VID_17189",3
"VID_20993",2
"VID_4455",8
"VID_6916",3
"VID_6176",9
"VID_22038",7
"VID_21913",5
"VID_17024",2
"VID_14160",2
"VID_19848",2
"VID_22308",3
"VID_15318",2
"VID_15886",3
"VID_15011",5
"VID_8404",2
"VID_16132",3
"VID_9328",5
"VID_22524",15
"VID_3491",4
"VID_22120",6
"VID_14351",2
"VID_19686",8
"VID_14035",9
"VID_6583",8
"VID_12274",11
"VID_12301",28
"VID_13408",4
"VID_21313",3
"VID_2367",2
"VID_14861",3
"VID_9910",6
"VID_11639",5
"VID_19814",2
"VID_7534",2
"VID_22291",9
"VID_3744",2
"VID_7588",2
"VID_12490",6
"VID_11462",7
"VID_7763",2
"VID_2775",3
"VID_16924",8
"VID_5175",3
"VID_18363",6
"VID_698",2
"VID_17321",7
"VID_4651",2
"VID_9566",8
"VID_14177",2
"VID_12566",4
"VID_12354",2
"VID_6053",8
"VID_23233",6
"VID_21906",4
"VID_1884",8
"VID_3635",5
"VID_17160",2
"VID_10798",5
"VID_1730",7
"VID_16601",4
"VID_11310",3
"VID_17445",3
"VID_8479",3
"VID_13055",6
"VID_18835",3
"VID_13783",2
"VID_11737",3
"VID_48",3
"VID_16453",6
"VID_18302",3
"VID_4140",13
"VID_2001",6
"VID_15636",2
"VID_14764",5
"VID_11110",5
"VID_13381",3
"VID_8468",5
"VID_11128",3
"VID_3666",9
"VID_18029",4
"VID_15330",5
"VID_3431",9
"VID_17766",4
"VID_22846",4
"VID_16463",13
"VID_21316",3
"VID_13310",2
"VID_8202",5
"VID_11210",2
"VID_14630",3
"VID_22366",15
"VID_2253",4
"VID_4197",6
"VID_21955",3
"VID_5113",4
"VID_5524",2
"VID_6349",6
"VID_21057",4
"VID_17348",2
"VID_5794",5
"VID_11215",2
"VID_2355",2
"VID_21793",9
"VID_6388",13
"VID_1393",5
"VID_17997",7
"VID_22688",6
"VID_4511",9
"VID_18605",5
"VID_2699",11
"VID_21101",11
"VID_19946",11
"VID_23078",9
"VID_2610",13
"VID_1859",12
"VID_3438",9
"VID_17493",4
"VID_18444",3
"VID_23656",3
"VID_1534",4
"VID_19611",2
"VID_1915",7
"VID_350",4
"VID_7003",2
"VID_21006",12
"VID_11266",4
"VID_9475",6
"VID_11371",10
"VID_17526",19
"VID_16317",8
"VID_1288",4
"VID_6290",11
"VID_11810",4
"VID_10363",6
"VID_19805",4
"VID_23149",4
"VID_20139",3
"VID_12653",4
"VID_23504",2
"VID_7720",5
"VID_19871",4
"VID_3364",8
"VID_21471",5
"VID_18057",6
"VID_8029",5
"VID_23746",4
"VID_1318",5
"VID_1237",4
"VID_12081",2
"VID_9786",4
"VID_16920",2
"VID_6533",6
"VID_6137",8
"VID_16261",4
"VID_15307",3
"VID_4312",8
"VID_3133",4
"VID_19877",5
"VID_9875",1
"VID_14567",10
"VID_6408",9
"VID_9941",2
"VID_8735",5
"VID_14373",8
"VID_1206",5
"VID_13749",4
"VID_1832",3
"VID_18021",3
"VID_11418",4
"VID_9425",4
"VID_4547",2
"VID_14830",4
"VID_14790",2
"VID_8135",2
"VID_14495",7
"VID_20656",6
"VID_12536",3
"VID_3827",13
"VID_16216",7
"VID_19271",4
"VID_14561",3
"VID_8007",3
"VID_7146",5
"VID_10217",4
"VID_829",4
"VID_15473",3
"VID_11235",3
"VID_7980",4
"VID_17478",5
"VID_15769",8
"VID_10817",3
"VID_18668",4
"VID_14181",5
"VID_5463",5
"VID_14925",4
"VID_6009",10
"VID_1866",6
"VID_2884",2
"VID_14846",5
"VID_21587",11
"VID_2516",2
"VID_16816",3
"VID_3317",5
"VID_7158",5
"VID_20684",3
"VID_20778",3
"VID_16845",3
"VID_15126",4
"VID_375",3
"VID_15560",7
"VID_7149",4
"VID_13632",11
"VID_11069",5
"VID_22745",3
"VID_22478",4
"VID_1479",13
"VID_17569",14
"VID_13769",8
"VID_8916",4
"VID_23544",7
"VID_3163",13
"VID_9516",7
"VID_12250",13
"VID_3682",4
"VID_17864",2
"VID_13035",3
"VID_9236",9
"VID_12820",2
"VID_6561",2
"VID_23555",5
"VID_4767",2
"VID_3419",5
"VID_6766",18
"VID_21078",14
"VID_4021",9
"VID_3228",2
"VID_21247",2
"VID_10223",5
"VID_21180",7
"VID_22032",2
"VID_21329",4
"VID_8011",3
"VID_22770",8
"VID_15059",4
"VID_19257",3
"VID_185",4
"VID_16802",3
"VID_17286",3
"VID_2703",6
"VID_13671",6
"VID_15125",5
"VID_10389",8
"VID_22094",4
"VID_9569",6
"VID_22338",5
"VID_19116",2
"VID_6127",5
"VID_21196",3
"VID_17866",3
"VID_9645",5
"VID_20530",1
"VID_13015",8
"VID_13441",2
"VID_17355",6
"VID_11003",3
"VID_17352",6
"VID_6990",2
"VID_16152",3
"VID_12898",3
"VID_10309",7
"VID_15334",5
"VID_8787",2
"VID_13369",5
"VID_13890",6
"VID_16104",7
"VID_14844",5
"VID_11280",3
"VID_13290",2
"VID_7508",2
"VID_15814",1
"VID_23261",4
"VID_12177",5
"VID_16219",5
"VID_20029",4
"VID_18308",3
"VID_6616",8
"VID_7179",7
"VID_6229",9
"VID_19741",3
"VID_5039",6
"VID_7367",4
"VID_13183",3
"VID_1833",3
"VID_4245",6
"VID_21702",4
"VID_4192",4
"VID_17959",4
"VID_5387",1
"VID_9648",5
"VID_17540",3
"VID_7064",3
"VID_1044",7
"VID_16251",3
"VID_2860",15
"VID_1119",16
"VID_18939",4
"VID_21036",2
"VID_10672",6
"VID_10391",7
"VID_17485",5
"VID_9306",2
"VID_819",5
"VID_19915",3
"VID_9189",4
"VID_13475",7
"VID_3698",6
"VID_11842",3
"VID_2057",4
"VID_10444",8
"VID_12534",3
"VID_14143",4
"VID_5637",8
"VID_8689",2
"VID_10135",8
"VID_1726",7
"VID_14122",5
"VID_14080",4
"VID_20129",3
"VID_19564",6
"VID_7206",5
"VID_2488",7
"VID_12342",18
"VID_849",6
"VID_11976",5
"VID_9936",3
"VID_6119",7
"VID_23735",2
"VID_6900",3
"VID_8143",5
"VID_23689",7
"VID_10727",7
"VID_13319",8
"VID_11538",2
"VID_23606",2
"VID_16780",7
"VID_16704",13
"VID_17689",6
"VID_13997",6
"VID_23252",4
"VID_2316",2
"VID_7160",5
"VID_20175",2
"VID_23646",3
"VID_6348",6
"VID_2251",6
"VID_12654",3
"VID_22706",6
"VID_14796",4
"VID_51",3
"VID_973",2
"VID_16241",6
"VID_12269",8
"VID_19867",2
"VID_3289",12
"VID_18656",6
"VID_7118",5
"VID_23420",2
"VID_16163",2
"VID_15300",2
"VID_18321",8
"VID_19595",2
"VID_17240",3
"VID_7385",6
"VID_18598",8
"VID_10879",3
"VID_14115",3
"VID_21427",8
"VID_3758",3
"VID_3321",2
"VID_6045",5
"VID_20661",5
"VID_8711",4
"VID_18750",3
"VID_2458",3
"VID_5620",2
"VID_6824",4
"VID_22940",5
"VID_6425",10
"VID_17903",7
"VID_14416",4
"VID_2265",4
"VID_16740",4
"VID_17291",6
"VID_14944",4
"VID_13823",4
"VID_18886",5
"VID_12117",3
"VID_9560",6
"VID_8351",11
"VID_10423",4
"VID_1428",12
"VID_9201",4
"VID_20259",3
"VID_6723",3
"VID_14005",3
"VID_2982",6
"VID_16262",5
"VID_23535",5
"VID_1170",4
"VID_3334",15
"VID_240",2
"VID_11826",3
"VID_21086",3
"VID_19131",2
"VID_4413",3
"VID_18430",3
"VID_3705",7
"VID_1788",5
"VID_12413",6
"VID_18749",8
"VID_16182",5
"VID_1103",9
"VID_21448",2
"VID_1015",3
"VID_16883",2
"VID_7406",4
"VID_22175",5
"VID_205",5
"VID_3848",7
"VID_16058",5
"VID_3370",8
"VID_2145",5
"VID_6743",2
"VID_5430",4
"VID_18043",5
"VID_6515",4
"VID_18544",3
"VID_21075",5
"VID_10220",6
"VID_17715",2
"VID_125",2
"VID_19772",6
"VID_20878",4
"VID_11965",4
"VID_23718",3
"VID_15547",3
"VID_18641",7
"VID_20070",6
"VID_12694",3
"VID_19989",2
"VID_5880",5
"VID_18755",4
"VID_10949",6
"VID_1905",6
"VID_299",3
"VID_10501",4
"VID_11485",5
"VID_130",3
"VID_10001",7
"VID_1636",4
"VID_318",1
"VID_2602",12
"VID_2931",10
"VID_5852",5
"VID_8176",2
"VID_6542",7
"VID_17319",9
"VID_20087",9
"VID_507",3
"VID_11894",3
"VID_19732",2
"VID_5818",5
"VID_22864",3
"VID_8551",4
"VID_5465",5
"VID_20524",3
"VID_12829",4
"VID_3114",3
"VID_7754",2
"VID_3466",7
"VID_13560",6
"VID_12048",4
"VID_16210",5
"VID_19455",7
"VID_16049",3
"VID_19659",3
"VID_19451",4
"VID_14956",4
"VID_13957",5
"VID_12402",11
"VID_18369",4
"VID_7985",5
"VID_16796",3
"VID_2746",4
"VID_10415",5
"VID_16194",5
"VID_23129",5
"VID_516",4
"VID_17525",9
"VID_17972",4
"VID_7927",4
"VID_2944",8
"VID_8195",6
"VID_18973",8
"VID_5849",3
"VID_8494",6
